fact_id,source_id,source_title
V1-FCT-0325,SRC-0106,BnF 目录记录：El Otoño del patriarca / Gabriel García Márquez
V1-FCT-0326,SRC-0108,BnF 目录检索：La casa verde（SRU 快照）
V1-FCT-0327,SRC-0109,BnF 目录记录：Pantaleón y las visitadoras（Seix Barral 1973）
V1-FCT-0328,SRC-0109,BnF 目录记录：Pantaleón y las visitadoras（Seix Barral 1973）
V1-FCT-0329,SRC-0103,BnF 目录记录：El Libro de arena / Jorge Luis Borges
V1-FCT-0330,SRC-0103,BnF 目录记录：El Libro de arena / Jorge Luis Borges
V1-FCT-0331,SRC-0103,BnF 目录记录：El Libro de arena / Jorge Luis Borges
V1-FCT-0332,SRC-0104,BnF 目录检索：El informe de Brodie（SRU + 委内瑞拉合订本记录）
V1-FCT-0333,SRC-0104,BnF 目录检索：El informe de Brodie（SRU + 委内瑞拉合订本记录）
V1-FCT-0334,SRC-0066,"Relatos : Bestiario, 1951, Las armas secretas, 1959, Final del juego, 1964, Todos los fuegos el fuego, 1966（BnF 目录记录，稳定 ark 页）"
V1-FCT-0335,SRC-0107,BnF 目录检索：Las armas secretas（SRU 快照）
V1-FCT-0336,SRC-0107,BnF 目录检索：Las armas secretas（SRU 快照）
V1-FCT-0337,SRC-0110,BnF 目录检索：Cien sonetos de amor（SRU 快照）
V1-FCT-0338,SRC-0110,BnF 目录检索：Cien sonetos de amor（SRU 快照）
V1-FCT-0339,SRC-0111,BnF 目录记录：Felicidade clandestina，contos（Rio de Janeiro : Sabiá，1971）
V1-FCT-0340,SRC-0111,BnF 目录记录：Felicidade clandestina，contos（Rio de Janeiro : Sabiá，1971）
V1-FCT-0341,SRC-0111,BnF 目录记录：Felicidade clandestina，contos（Rio de Janeiro : Sabiá，1971）
V1-FCT-0342,SRC-0127,Guerra del tiempo y otros relatos / Alejo Carpentier（BnF 目录记录）
V1-FCT-0343,SRC-0127,Guerra del tiempo y otros relatos / Alejo Carpentier（BnF 目录记录）
V1-FCT-0344,SRC-0127,Guerra del tiempo y otros relatos / Alejo Carpentier（BnF 目录记录）
V1-FCT-0345,SRC-0126,El Acoso / Alejo Carpentier（BnF 目录记录）
V1-FCT-0346,SRC-0126,El Acoso / Alejo Carpentier（BnF 目录记录）
V1-FCT-0347,SRC-0128,Aura - Detalle de la obra（墨西哥文学百科全书 ELEM / FLM）
V1-FCT-0348,SRC-0128,Aura - Detalle de la obra（墨西哥文学百科全书 ELEM / FLM）
V1-FCT-0349,SRC-0128,Aura - Detalle de la obra（墨西哥文学百科全书 ELEM / FLM）
V1-FCT-0350,SRC-0129,Cultura Genial: Libro Aura de Carlos Fuentes（resumen y análisis）
V1-FCT-0351,SRC-0129,Cultura Genial: Libro Aura de Carlos Fuentes（resumen y análisis）
V1-FCT-0352,SRC-0129,Cultura Genial: Libro Aura de Carlos Fuentes（resumen y análisis）
V1-FCT-0353,SRC-0129,Cultura Genial: Libro Aura de Carlos Fuentes（resumen y análisis）
V1-FCT-0354,SRC-0128,Aura - Detalle de la obra（墨西哥文学百科全书 ELEM / FLM）
V1-FCT-0355,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0356,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0357,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0359,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0360,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0361,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0362,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0363,SRC-0132,Hombres de maíz – Biblioteca de Humanidades
V1-FCT-0364,SRC-0132,Hombres de maíz – Biblioteca de Humanidades
V1-FCT-0365,SRC-0132,Hombres de maíz – Biblioteca de Humanidades
V1-FCT-0366,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0367,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0368,SRC-0130,Miguel Ángel Asturias – Bibliografía
V1-FCT-0369,SRC-0134,Isabel Allende – Timeline
V1-FCT-0370,SRC-0134,Isabel Allende – Timeline
V1-FCT-0371,SRC-0134,Isabel Allende – Timeline
V1-FCT-0373,SRC-0134,Isabel Allende – Timeline
V1-FCT-0374,SRC-0134,Isabel Allende – Timeline
V1-FCT-0375,SRC-0135,Isabel Allende – The House of the Spirits
V1-FCT-0376,SRC-0134,Isabel Allende – Timeline
V1-FCT-0377,SRC-0134,Isabel Allende – Timeline
V1-FCT-0378,SRC-0136,Isabel Allende – Of Love and Shadows
V1-FCT-0379,SRC-0134,Isabel Allende – Timeline
V1-FCT-0380,SRC-0134,Isabel Allende – Timeline
V1-FCT-0381,SRC-0137,Isabel Allende – Eva Luna
V1-FCT-0382,SRC-0138,Jorge Amado – Biografia
V1-FCT-0383,SRC-0138,Jorge Amado – Biografia
V1-FCT-0384,SRC-0138,Jorge Amado – Biografia
V1-FCT-0385,SRC-0138,Jorge Amado – Biografia
V1-FCT-0386,SRC-0138,Jorge Amado – Biografia
V1-FCT-0387,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0388,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0389,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0390,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0391,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0392,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0393,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0394,SRC-0139,Jorge Amado – Bibliografia
V1-FCT-0395,SRC-0140,Capitães da Areia – Companhia das Letras
V1-FCT-0396,SRC-0141,Juan Carlos Onetti – Biografía
V1-FCT-0397,SRC-0141,Juan Carlos Onetti – Biografía
V1-FCT-0398,SRC-0141,Juan Carlos Onetti – Biografía
V1-FCT-0399,SRC-0141,Juan Carlos Onetti – Biografía
V1-FCT-0400,SRC-0141,Juan Carlos Onetti – Biografía
V1-FCT-0401,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0402,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0403,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0404,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0405,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0406,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0407,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0408,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0409,SRC-0142,Juan Carlos Onetti – Bibliografía
V1-FCT-0410,SRC-0144,José Donoso (1924-1996)
V1-FCT-0411,SRC-0144,José Donoso (1924-1996)
V1-FCT-0412,SRC-0144,José Donoso (1924-1996)
V1-FCT-0413,SRC-0144,José Donoso (1924-1996)
V1-FCT-0414,SRC-0146,El obsceno pájaro de la noche – Memoria Chilena
V1-FCT-0415,SRC-0146,El obsceno pájaro de la noche – Memoria Chilena
V1-FCT-0416,SRC-0146,El obsceno pájaro de la noche – Memoria Chilena
V1-FCT-0417,SRC-0147,El lugar sin límites – Memoria Chilena
V1-FCT-0418,SRC-0147,El lugar sin límites – Memoria Chilena
V1-FCT-0419,SRC-0147,El lugar sin límites – Memoria Chilena
V1-FCT-0420,SRC-0145,Coronación – Memoria Chilena
V1-FCT-0421,SRC-0145,Coronación – Memoria Chilena
V1-FCT-0422,SRC-0145,Coronación – Memoria Chilena
V1-FCT-0423,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0424,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0425,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0426,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0427,SRC-0150,Ernesto Sabato – Biografía
V1-FCT-0428,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0429,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0430,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0431,SRC-0148,24 de junio de 1911: nace Ernesto Sábato
V1-FCT-0432,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0433,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0434,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0435,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0436,SRC-0149,Ernesto Sabato: Obra completa / Narrativa
V1-FCT-0437,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0438,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0439,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0440,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0441,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0442,SRC-0155,Novelas de Adolfo Bioy Casares
V1-FCT-0443,SRC-0153,Adolfo Bioy Casares. Biografía
V1-FCT-0443,SRC-0154,Adolfo Bioy Casares. Cronología de obras
V1-FCT-0444,SRC-0155,Novelas de Adolfo Bioy Casares
V1-FCT-0445,SRC-0155,Novelas de Adolfo Bioy Casares
V1-FCT-0446,SRC-0154,Adolfo Bioy Casares. Cronología de obras
V1-FCT-0447,SRC-0156,Cárceles. Narraciones del encierro (1878-2025)
V1-FCT-0448,SRC-0155,Novelas de Adolfo Bioy Casares
V1-FCT-0449,SRC-0154,Adolfo Bioy Casares. Cronología de obras
V1-FCT-0450,SRC-0155,Novelas de Adolfo Bioy Casares
V1-FCT-0451,SRC-0157,CVC. Augusto Roa Bastos. Biografía
V1-FCT-0452,SRC-0157,CVC. Augusto Roa Bastos. Biografía
V1-FCT-0453,SRC-0157,CVC. Augusto Roa Bastos. Biografía
V1-FCT-0454,SRC-0157,CVC. Augusto Roa Bastos. Biografía
V1-FCT-0455,SRC-0157,CVC. Augusto Roa Bastos. Biografía
V1-FCT-0456,SRC-0158,Historia y mito en Hijo de hombre
V1-FCT-0457,SRC-0158,Historia y mito en Hijo de hombre
V1-FCT-0458,SRC-0158,Historia y mito en Hijo de hombre
V1-FCT-0459,SRC-0161,Yo el Supremo – Edición conmemorativa
V1-FCT-0460,SRC-0161,Yo el Supremo – Edición conmemorativa
V1-FCT-0461,SRC-0161,Yo el Supremo – Edición conmemorativa
V1-FCT-0462,SRC-0160,Biografía – Fundación Augusto Roa Bastos
V1-FCT-0463,SRC-0160,Biografía – Fundación Augusto Roa Bastos
V1-FCT-0464,SRC-0160,Biografía – Fundación Augusto Roa Bastos
V1-FCT-0465,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0466,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0467,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0468,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0469,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0470,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0471,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0472,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0473,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0474,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0475,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0476,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0477,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0478,SRC-0162,Horacio Quiroga – Academia Nacional de Letras
V1-FCT-0479,SRC-0165,Machado de Assis – Biografia
V1-FCT-0480,SRC-0165,Machado de Assis – Biografia
V1-FCT-0481,SRC-0165,Machado de Assis – Biografia
V1-FCT-0482,SRC-0165,Machado de Assis – Biografia
V1-FCT-0483,SRC-0165,Machado de Assis – Biografia
V1-FCT-0484,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0484,SRC-0176,Machado de Assis - Romance
V1-FCT-0485,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0486,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0487,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0487,SRC-0176,Machado de Assis - Romance
V1-FCT-0488,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0489,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0490,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0490,SRC-0176,Machado de Assis - Romance
V1-FCT-0491,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0492,SRC-0166,Machado de Assis – Bibliografia
V1-FCT-0493,SRC-0168,João Guimarães Rosa – Perfil acadêmico
V1-FCT-0494,SRC-0168,João Guimarães Rosa – Perfil acadêmico
V1-FCT-0495,SRC-0168,João Guimarães Rosa – Perfil acadêmico
V1-FCT-0496,SRC-0168,João Guimarães Rosa – Perfil acadêmico
V1-FCT-0497,SRC-0168,João Guimarães Rosa – Perfil acadêmico
V1-FCT-0497,SRC-0170,Grande Sertão: Veredas faz 70 anos e permanece instigante
V1-FCT-0498,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0499,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0500,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0501,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0502,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0503,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0504,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0505,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0506,SRC-0169,João Guimarães Rosa – Bibliografia
V1-FCT-0507,SRC-0171,Graciliano Ramos – BNDigital
V1-FCT-0507,SRC-0174,Os 70 anos da morte de Graciliano Ramos
V1-FCT-0508,SRC-0171,Graciliano Ramos – BNDigital
V1-FCT-0508,SRC-0174,Os 70 anos da morte de Graciliano Ramos
V1-FCT-0509,SRC-0174,Os 70 anos da morte de Graciliano Ramos
V1-FCT-0510,SRC-0171,Graciliano Ramos – BNDigital
V1-FCT-0510,SRC-0174,Os 70 anos da morte de Graciliano Ramos
V1-FCT-0511,SRC-0171,Graciliano Ramos – BNDigital
V1-FCT-0511,SRC-0174,Os 70 anos da morte de Graciliano Ramos
V1-FCT-0512,SRC-0172,Making of Vidas Secas
V1-FCT-0513,SRC-0172,Making of Vidas Secas
V1-FCT-0514,SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo
V1-FCT-0515,SRC-0172,Making of Vidas Secas
V1-FCT-0516,SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo
V1-FCT-0517,SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo
V1-FCT-0518,SRC-0172,Making of Vidas Secas
V1-FCT-0519,SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo
V1-FCT-0520,SRC-0173,133 anos de Graciliano Ramos – Prefeitura de São Paulo
V1-FCT-0521,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0522,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0523,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0524,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0525,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0526,SRC-0180,"Darío, Rubén, 1867-1916"
V1-FCT-0527,SRC-0180,"Darío, Rubén, 1867-1916"
V1-FCT-0528,SRC-0181,Azul de Rubén Darío
V1-FCT-0529,SRC-0181,Azul de Rubén Darío
V1-FCT-0530,SRC-0181,Azul de Rubén Darío
V1-FCT-0531,SRC-0183,Los monstruos del latinoamericanismo arielista: variaciones del apetito en la periferia neocolonial
V1-FCT-0532,SRC-0183,Los monstruos del latinoamericanismo arielista: variaciones del apetito en la periferia neocolonial
V1-FCT-0533,SRC-0183,Los monstruos del latinoamericanismo arielista: variaciones del apetito en la periferia neocolonial
V1-FCT-0534,SRC-0187,Traductores hispanoamericanos — José Martí
V1-FCT-0535,SRC-0187,Traductores hispanoamericanos — José Martí
V1-FCT-0536,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0537,SRC-0177,Santiago de Chuco y César Vallejo: 130 años de su nacimiento
V1-FCT-0537,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0538,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0539,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0540,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0541,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0542,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0543,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0544,SRC-0178,Historia de las literaturas en el Perú. Volumen 4
V1-FCT-0545,SRC-0181,Azul de Rubén Darío
V1-FCT-0546,SRC-0181,Azul de Rubén Darío
V1-FCT-0547,SRC-0181,Azul de Rubén Darío
V1-FCT-0548,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0549,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0550,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0551,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0552,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0553,SRC-0182,El modernismo y Rubén Darío
V1-FCT-0554,SRC-0187,Traductores hispanoamericanos — José Martí
V1-FCT-0555,SRC-0187,Traductores hispanoamericanos — José Martí
V1-FCT-0556,SRC-0187,Traductores hispanoamericanos — José Martí
V1-FCT-0557,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0558,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0559,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0560,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0561,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0562,SRC-0185,Las letras hispanoamericanas en el siglo XIX
V1-FCT-0563,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0564,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0565,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0566,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0567,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0568,SRC-0191,"Alejandra Pizarnik, salvaje e indagadora"
V1-FCT-0569,SRC-0191,"Alejandra Pizarnik, salvaje e indagadora"
V1-FCT-0570,SRC-0191,"Alejandra Pizarnik, salvaje e indagadora"
V1-FCT-0571,SRC-0191,"Alejandra Pizarnik, salvaje e indagadora"
V1-FCT-0572,SRC-0191,"Alejandra Pizarnik, salvaje e indagadora"
V1-FCT-0573,SRC-0194,Mario Benedetti — Biografía
V1-FCT-0574,SRC-0194,Mario Benedetti — Biografía
V1-FCT-0575,SRC-0194,Mario Benedetti — Biografía
V1-FCT-0576,SRC-0194,Mario Benedetti — Biografía
V1-FCT-0577,SRC-0194,Mario Benedetti — Biografía
V1-FCT-0578,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0578,SRC-0189,Fichas bibliográficas I — Nicanor Parra
V1-FCT-0579,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0580,SRC-0189,Fichas bibliográficas I — Nicanor Parra
V1-FCT-0581,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0581,SRC-0189,Fichas bibliográficas I — Nicanor Parra
V1-FCT-0582,SRC-0188,Nicanor Parra (1914-2018)
V1-FCT-0583,SRC-0189,Fichas bibliográficas I — Nicanor Parra
V1-FCT-0584,SRC-0189,Fichas bibliográficas I — Nicanor Parra
V1-FCT-0585,SRC-0190,"Portada de Discursos de sobremesa, 1997"
V1-FCT-0586,SRC-0190,"Portada de Discursos de sobremesa, 1997"
V1-FCT-0587,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0588,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0589,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0590,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0591,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0592,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0593,SRC-0193,CVC. Alejandra Pizarnik. Obra
V1-FCT-0594,SRC-0192,CVC. Alejandra Pizarnik. Bibliografía. Obras
V1-FCT-0595,SRC-0193,CVC. Alejandra Pizarnik. Obra
V1-FCT-0596,SRC-0195,Su obra: 1959-1965
V1-FCT-0597,SRC-0195,Su obra: 1959-1965
V1-FCT-0598,SRC-0195,Su obra: 1959-1965
V1-FCT-0599,SRC-0195,Su obra: 1959-1965
V1-FCT-0600,SRC-0195,Su obra: 1959-1965
V1-FCT-0601,SRC-0195,Su obra: 1959-1965
V1-FCT-0602,SRC-0195,Su obra: 1959-1965
V1-FCT-0602,SRC-0196,Obras y libros — Fundación Mario Benedetti
V1-FCT-0603,SRC-0195,Su obra: 1959-1965
V1-FCT-0604,SRC-0196,Obras y libros — Fundación Mario Benedetti
V1-FCT-0605,SRC-0197,BNP: Tayta Arguedas — José María Arguedas
V1-FCT-0606,SRC-0197,BNP: Tayta Arguedas — José María Arguedas
V1-FCT-0607,SRC-0199,José María Arguedas: puentes entre su vida y Los ríos profundos
V1-FCT-0608,SRC-0197,BNP: Tayta Arguedas — José María Arguedas
V1-FCT-0609,SRC-0199,José María Arguedas: puentes entre su vida y Los ríos profundos
V1-FCT-0610,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0611,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0612,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0613,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0614,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0615,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0616,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0617,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0618,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0619,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0620,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0621,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0622,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0623,SRC-0199,José María Arguedas: puentes entre su vida y Los ríos profundos
V1-FCT-0624,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0625,SRC-0199,José María Arguedas: puentes entre su vida y Los ríos profundos
V1-FCT-0626,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0627,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0628,SRC-0198,Un recorrido por la obra literaria de José María Arguedas
V1-FCT-0629,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0630,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0631,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-0632,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0633,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0634,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-0635,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0636,SRC-0200,Sergio Pitol. Biografía
V1-FCT-0637,SRC-0201,CVC. Sergio Pitol. Bibliografía
V1-FCT-0638,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0639,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0640,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0641,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0642,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0643,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0644,SRC-0202,Cien años de Juan José Arreola
V1-FCT-0645,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0646,SRC-0203,CVC. Juan José Arreola. Bibliografía
V1-FCT-0647,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0648,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0649,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0650,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0651,SRC-0205,Elena Poniatowska — Ficha Voz Viva
V1-FCT-0652,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0653,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0654,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0655,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0656,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0657,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0658,SRC-0205,Elena Poniatowska — Ficha Voz Viva
V1-FCT-0659,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0660,SRC-0206,"Elenísima Literaria, contadora de vidas: Elena Poniatowska"
V1-FCT-0660,SRC-0207,Elena Poniatowska. Biografía
V1-FCT-0661,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0662,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0663,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0664,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0665,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0666,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0667,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0668,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0669,SRC-0209,José Emilio Pacheco — El Colegio Nacional
V1-FCT-0670,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0671,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0672,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0673,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0674,SRC-0208,José Emilio Pacheco. Cronología de obras
V1-FCT-0675,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0676,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0677,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0678,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0679,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0680,SRC-0212,Los detectives salvajes — Memoria Chilena
V1-FCT-0681,SRC-0212,Los detectives salvajes — Memoria Chilena
V1-FCT-0682,SRC-0212,Los detectives salvajes — Memoria Chilena
V1-FCT-0683,SRC-0213,Archivo 2005: 2666 — Memoria Chilena
V1-FCT-0684,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0685,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0686,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
V1-FCT-0687,SRC-0211,Roberto Bolaño (1953-2003) — Memoria Chilena
