source_id,temporary_id,title,original_title,author_or_editor,translator,publisher,publication_year,isbn,format,page_count,language,source_level,processing_status,source_task,public_content_scope,local_asset_status,persistent_id,canonical_url
SRC-0085,,《星辰时刻》书目与内容介绍,La hora de la estrella,Clarice Lispector,,Debolsillo,2026,9788466381697,publisher_page,104,es,B,access_pass,V2-N4-R04,metadata_and_paraphrase,remote_only,ISBN 9788466381697,https://www.penguinrandomhouse.com/books/826099/la-hora-de-la-estrella--the-hour-of-the-star-by-clarice-lispector/9788466381697/
SRC-0086,,《光明世纪》英文版书目与内容介绍,Explosion in a Cathedral,Alejo Carpentier,,Penguin Classics,2023,9780143133889,publisher_page,336,en,B,access_pass,V2-N4-R04,metadata_and_paraphrase,remote_only,ISBN 9780143133889,https://www.penguinrandomhouse.com/books/599205/explosion-in-a-cathedral-by-alejo-carpentier-translated-by-adrian-nathan-west-foreword-by-alejandro-zambra/9780143133889/
SRC-0087,'',BnF data 权威记录：卡洛斯·富恩特斯（人物）,Carlos Fuentes (1928-2012) — data.bnf.fr,Bibliothèque nationale de France,,BnF,持续修订（页注 2026-04-28 更新）,,webpage（schema.org Person JSON-LD 权威数据）,,fr,B,access_pass,WEB-CE-B01,作者权威身份数据：姓名、生卒日期（11-11-1928 / 15-05-2012）、出生地（Paris，见 ISSUES 冲突）、国籍（Mexique）、职业（小说家/散文家/剧作家）、1975-77 驻法大使、1985 哈佛文学教授,remote_only,ark:/12148/cb119037146；VIAF 43057803；LC n80022904；GND 118703420；ISNI 0000000121301089,https://data.bnf.fr/11903714/carlos_fuentes/
SRC-0088,'',BnF 目录检索：Carlos Fuentes,Catalogue général BnF — recherche simple 'Carlos Fuentes',Bibliothèque nationale de France,,BnF,检索快照 2026-08-18,,webpage（catalogue 检索结果页，含作者面与作品面）,,fr,B,access_pass,WEB-CE-B01,"作者面 'Fuentes, Carlos (1928-2012)'（223 条记录）；作品面：La región más transparente（8）、Terra nostra（6）、La muerte de Artemio Cruz（5）；Aura 未出现在可见面（未核验）",remote_only,,https://catalogue.bnf.fr/rechercher.do?motRecherche=Carlos+Fuentes
SRC-0089,'',Gabriela Mistral – Facts（诺贝尔奖官网英文页）,Gabriela Mistral - Facts,Nobel Prize Outreach,,NobelPrize.org,持续更新（2026-08-18 访问）,,web_page,,en,B,access_pass,WEB-CE-B01,全文公开（生平/作品/获奖理由/获奖信息）,remote_only,,https://www.nobelprize.org/prizes/literature/1945/mistral/facts/
SRC-0090,'',Gabriela Mistral – Facts（诺贝尔奖官网中文页）,Gabriela Mistral - Facts,Nobel Prize Outreach,,NobelPrize.org,持续更新（2026-08-18 访问）,,web_page,,zh,B,access_pass,WEB-CE-B01,全文公开,remote_only,,https://www.nobelprize.org/prizes/literature/1945/mistral/facts/?lang=zh
SRC-0091,'',Gabriela Mistral – Bibliography（诺贝尔奖官网书目页）,Gabriela Mistral - Bibliography,Nobel Prize Outreach,,NobelPrize.org,持续更新（2026-08-18 访问）,,web_page,,en,B,access_pass,WEB-CE-B01,全文公开,remote_only,,https://www.nobelprize.org/prizes/literature/1945/mistral/bibliography/
SRC-0092,'',Octavio Paz – Facts,Octavio Paz – Facts,Nobel Prize Outreach,,NobelPrize.org,持续更新,,web 页面,,en,A,access_pass,WEB-CE-B01,公开,remote_only,,https://www.nobelprize.org/prizes/literature/1990/paz/facts/
SRC-0093,'',The Nobel Prize in Literature 1990,The Nobel Prize in Literature 1990,Nobel Prize Outreach,,NobelPrize.org,1990,,web 页面,,en,A,access_pass,WEB-CE-B01,公开,remote_only,,https://www.nobelprize.org/prizes/literature/1990/
SRC-0094,'',Octavio Paz – Bibliography,Octavio Paz – Bibliography,Nobel Prize Outreach,,NobelPrize.org,持续更新,,web 页面,,en,A,access_pass,WEB-CE-B01,公开,remote_only,,https://www.nobelprize.org/prizes/literature/1990/paz/bibliography/
SRC-0095,'',About Octavio Paz,About Octavio Paz,Academy of American Poets,,poets.org,持续更新,,web 页面,,en,B,access_pass,WEB-CE-B01,公开,remote_only,,https://poets.org/poet/octavio-paz
SRC-0096,'',内蒙古大学图书馆 OPAC《孤独的迷宫》书目记录,孤独的迷宫,奥克塔维奥·帕斯,赵振江、王秋石等译,北京燕山出版社,2014,978-7-5402-3630-4,图书（精装）,15+379 页,zh,B,access_pass,WEB-CE-B01,公开,remote_only,,http://202.207.7.100:8080/opac/item.php?marc_no=0001053779
SRC-0097,'',豆瓣读书《弓与琴》书目页,弓与琴,奥克塔维奥·帕斯,赵振江 等,北京燕山出版社,2014-10-1,9787540236311,图书（精装）,528 页,zh,D,access_pass,WEB-CE-B01,公开,remote_only,,https://book.douban.com/subject/25946465/
SRC-0098,'',BnF 目录记录：El Libro de arena / Jorge Luis Borges,El Libro de arena,Bibliothèque nationale de France,,BnF,1975（西语版；SRU 快照另见 1997 版 ISBN 8478883223）,,webpage（BnF 目录稳定 ark 页 + SRU 快照）,,es,B,access_pass,WEB-CE-B01,"作者归名 Borges, Jorge Luis (1899-1986)；1975 年西语版目录记录；证明作品存在与作者归名",remote_only,ark:/12148/cb352339603,https://catalogue.bnf.fr/ark:/12148/cb352339603
SRC-0099,'',BnF 目录检索：El informe de Brodie（SRU + 委内瑞拉合订本记录）,El informe de Brodie,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语合订本 1986；法译 1972/1984/2019/2022）,,webpage（catalogue SRU 检索结果 + ark 页）,,es/fr,B,access_pass,WEB-CE-B01,"作者归名 Borges, Jorge Luis (1899-1986)；记录 Ficciones ; El Aleph ; El informe de Brodie（委内瑞拉 1986，ark cb354902694）证明作品存在与归名",remote_only,ark:/12148/cb354902694,https://catalogue.bnf.fr/ark:/12148/cb354902694
SRC-0100,'',BnF 目录记录：El Amor en los tiempos del cólera / Gabriel García Márquez,El Amor en los tiempos del cólera,Bibliothèque nationale de France,,BnF,1985（西语版；ISBN 8402106408）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 García Márquez, Gabriel (1927-2014)；1985 年西语版目录记录（法译各版标 roman）",remote_only,ark:/12148/cb34923644w,https://catalogue.bnf.fr/ark:/12148/cb34923644w
SRC-0101,'',BnF 目录记录：El Otoño del patriarca / Gabriel García Márquez,El Otoño del patriarca,Bibliothèque nationale de France,,BnF,1975（西语版；ISBN 8401301556）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 García Márquez, Gabriel (1927-2014)；1975 年西语版目录记录（法译各版标 roman）",remote_only,ark:/12148/cb352227127,https://catalogue.bnf.fr/ark:/12148/cb352227127
SRC-0102,'',BnF 目录检索：Las armas secretas（SRU 快照）,Las armas secretas,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语版 1970/1978/1988；ISBN 8420421324、8437601193）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Cortázar, Julio (1914-1984)；西语多版目录记录证明作品存在与归名。主源复用 SRC-0066（其记录标题即含 'Las armas secretas, 1959'），本快照作补充",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22Las%20armas%20secretas%22&recordSchema=dublincore&maximumRecords=5
SRC-0103,'',BnF 目录检索：La casa verde（SRU 快照）,La casa verde,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语版 4e éd.1967 / 6a ed.1968 / 15a ed.1976 / 2023；ISBN 8432218728）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Vargas Llosa, Mario；西语多版目录记录证明作品存在与归名；'4e éd. 1967' 与 '6a ed. 1968' 支持初版 1966 推断（间接）",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22La%20casa%20verde%22&recordSchema=dublincore&maximumRecords=5
SRC-0104,'',BnF 目录记录：Pantaleón y las visitadoras（Seix Barral 1973）,Pantaleón y las visitadoras,Bibliothèque nationale de France,,BnF,1973（Barcelona : Seix Barral；ISBN 84-322-0252-5）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"目录记录原文：'Pantaleón y las visitadoras [Texte imprimé] / Mario Vargas Llosa / Publication : Barcelona : Seix Barral, 1973 / 309 p. ; 20 cm / Collection : Biblioteca breve ; 352 / ISBN 84-322-0252-5'",remote_only,ark:/12148/cb35234561k,https://catalogue.bnf.fr/ark:/12148/cb35234561k
SRC-0105,'',BnF 目录检索：Cien sonetos de amor（SRU 快照）,Cien sonetos de amor,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（8a ed. 1992 ISBN 8440047037 等）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Neruda, Pablo；多版目录记录证明作品存在与归名（题名本身即标 sonetos 诗体）",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22Cien%20sonetos%20de%20amor%22&recordSchema=dublincore&maximumRecords=5
SRC-0106,'',BnF 目录记录：Felicidade clandestina，contos（Rio de Janeiro : Sabiá，1971）,Felicidade clandestina,Bibliothèque nationale de France,,BnF,1971（Rio de Janeiro : Sabiá）,,webpage（BnF 目录稳定 ark 页）,,pt,B,access_pass,WEB-CE-B01,目录记录原文：'Felicidade clandestina [Texte imprimé]，contos / Lispector，Clarice (1920-1977) / Publication : Rio de Janeiro : Sabiá，1971'；contos 标篇集体裁,remote_only,ark:/12148/cb35424958x,https://catalogue.bnf.fr/ark:/12148/cb35424958x
SRC-0107,'',BnF 目录记录：El recurso del método : novela / Alejo Carpentier,El recurso del método,Bibliothèque nationale de France,,BnF,1974（西语版；ISBN 8432301469）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 Carpentier, Alejo (1904-1980)；题名即标 ': novela'；1974 年西语版目录记录",remote_only,ark:/12148/cb37515697g,https://catalogue.bnf.fr/ark:/12148/cb37515697g
SRC-0108,'',BnF 目录记录：Concierto barroco / Alejo Carpentier,Concierto barroco,Bibliothèque nationale de France,,BnF,1974（西语版；另一记录 'novela ([2a ed.])' ISBN 8432301620）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 Carpentier, Alejo (1904-1980)；1974 年西语版目录记录；同名记录标 ': novela'",remote_only,ark:/12148/cb37546280h,https://catalogue.bnf.fr/ark:/12148/cb37546280h
SRC-0109,'',豆瓣书目：《沙之书》上海译文 2015,沙之书,豪·路·博尔赫斯,王永年,上海译文出版社,2015-7,9787532762927,book（豆瓣书目页）,136,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（出版社/译者/年份/ISBN/页数；丛书「博尔赫斯全集」）,remote_only,subject/25796049,https://book.douban.com/subject/25796049/
SRC-0110,'',豆瓣书目：《布罗迪报告》上海译文 2015,布罗迪报告,豪·路·博尔赫斯,王永年,上海译文出版社,2015-7,9787532762910,book（豆瓣书目页）,116,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；简介提及集内篇目《第三者》《小人》（内容线索，不作文学事实依据）,remote_only,subject/25796128,https://book.douban.com/subject/25796128/
SRC-0111,'',豆瓣书目：《霍乱时期的爱情》南海 2022 插画版,霍乱时期的爱情,加西亚·马尔克斯,杨玲,南海出版公司（新经典文化）,2022-5,9787544269087,book（豆瓣书目页）,384,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；页面另现「2000版/1987版」字样（旧版线索）,remote_only,subject/35643308,https://book.douban.com/subject/35643308/
SRC-0112,'',豆瓣书目：《族长的秋天》南海 2021,族长的秋天,加西亚·马尔克斯,轩乐,南海出版公司（新经典文化）,2021-11,9787544286060,book（豆瓣书目页）,272,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；「全部版本(16)」提示多版,remote_only,subject/35498119,https://book.douban.com/subject/35498119/
SRC-0113,'',豆瓣书目：《绿房子》外国文学 1983,绿房子,马里奥·巴尔加斯·略萨,孙家孟/马林春,外国文学出版社,1983-8,（书号 10208-141）,book（豆瓣书目页）,513,zh,D,access_pass,WEB-CE-B01,中文旧版存在与书目（丛书「当代外国文学」）,remote_only,subject/1916280,https://book.douban.com/subject/1916280/
SRC-0114,'',豆瓣书目：《潘达雷昂上尉与劳军女郎》人民文学 2009 及 2021 精装版,潘达雷昂上尉与劳军女郎,马里奥·巴尔加斯·略萨,孙家孟,人民文学出版社（99读书人）,2009-12,9787020077410,book（豆瓣书目页）,232,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（2009 平装 9787020077410；2021 精装《潘达雷昂上尉和劳军女郎》9787020159468，subject/34933189 亦已开页）,remote_only,subject/4140451,https://book.douban.com/subject/4140451/
SRC-0115,'',豆瓣书目：《南方高速》南海 2017（科塔萨尔短篇小说全集2，收录《秘密武器》）,南方高速,胡里奥·科塔萨尔,金灿/林叶青/陶玉平,南海出版公司（新经典文化）,2017-10,9787544290678,book（豆瓣书目页）,440,zh,D,access_pass,WEB-CE-B01,内容简介明确「本卷收录《秘密武器》《克罗诺皮奥和法玛的故事》《万火归一》三部短篇集」（合卷收录证据；豆瓣仅证书目与收录范围）,remote_only,subject/27079479,https://book.douban.com/subject/27079479/
SRC-0116,'',豆瓣书目：《隐秘的幸福》人民文学 2018,隐秘的幸福,克拉丽丝·李斯佩克朵,闵雪飞,人民文学出版社,2018-4-1,9787020128969,book（豆瓣书目页）,162,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（丛书「短经典精选」）,remote_only,subject/30184526,https://book.douban.com/subject/30184526/
SRC-0117,'',豆瓣书目：《聶魯達一百首愛的十四行詩》九歌 1999,聶魯達一百首愛的十四行詩,聶魯達,陈黎/张芬龄,九歌出版社（台北）,1999-6-10,9789575606022,book（豆瓣书目页）,236,zh-TW,D,access_pass,WEB-CE-B01,繁体中文版存在与书目（译者/出版社/年份/ISBN/页数）,remote_only,subject/1818384,https://book.douban.com/subject/1818384/
SRC-0118,'',陈黎个人页：Neruda20poems（译者本人页面，big5）,《聶魯達雙情詩》一百首愛的十四行詩+二十首情詩和一首絕望的歌,陈黎,陈黎/张芬龄,九歌出版社,（合卷出版年未在页内标注）,（未标注）,webpage（译者个人作品页，big5 编码）,,zh-TW,C,access_pass,WEB-CE-B01,译者本人页确认九歌出版《聶魯達雙情詩》（一百首愛的十四行詩+二十首情詩和一首絕望的歌，陳黎·張芬齡譯）；佐证繁体译本存在,remote_only,,http://faculty.ndhu.edu.tw/~chenli/nerudas.htm
SRC-0119,'',"中国作家网转载中华读书报：《""科塔萨尔短篇小说全集""第一辑问世》（2017-05-16）",科塔萨尔短篇小说全集出版计划,丁杨（中华读书报）,（无）,中国作家网,2017,,webpage（新闻/书讯）,,zh,C,access_pass,WEB-CE-B01,报道新经典文化/南海出版公司出版科塔萨尔短篇小说全集计划，明确预告《南方高速》《万火归一》《秘密武器》《八面体》将陆续出版——印证《秘密武器》以合卷形式中译的出版线索,remote_only,,http://www.chinawriter.com.cn/n1/2017/0516/c403994-29277867.html
SRC-0120,'',豆瓣作者页：阿莱霍·卡彭铁尔的作品（中文书目全览）,卡彭铁尔作品列表,阿莱霍·卡彭铁尔,（各书不同）,（各书不同）,（各书不同）,（各书不同）,webpage（豆瓣作者作品页）,,zh,D,access_pass,WEB-CE-B01,列出卡彭铁尔中文书目 19 项（人间王国/时间之战/光明世纪/追击/卡彭铁尔作品集/千柱之城/拉丁美洲短篇小说选等），可见项均不含《方法的资源》《巴洛克协奏曲》——负证据/线索：两部作品未见中译,remote_only,,https://book.douban.com/author/4528595/books
SRC-0121,'',El Acoso / Alejo Carpentier（BnF 目录记录）,El Acoso / Alejo Carpentier,BnF (Bibliothèque nationale de France),,,1956,,,,es,B,access_pass,WEB-CE-B01,metadata_and_paraphrase,remote_only,ark:/12148/cb31909635j,https://catalogue.bnf.fr/ark:/12148/cb31909635j
SRC-0122,'',Guerra del tiempo y otros relatos / Alejo Carpentier（BnF 目录记录）,Guerra del tiempo y otros relatos / Alejo Carpentier,BnF (Bibliothèque nationale de France),,,1998,,,,es,B,access_pass,WEB-CE-B01,metadata_and_paraphrase,remote_only,ark:/12148/cb37550508c,https://catalogue.bnf.fr/ark:/12148/cb37550508c
