source_id,temporary_id,title,original_title,author_or_editor,translator,publisher,publication_year,isbn,format,page_count,language,source_level,processing_status,source_task,public_content_scope,local_asset_status,persistent_id,canonical_url
SRC-0085,,《星辰时刻》书目与内容介绍,La hora de la estrella,Clarice Lispector,,Debolsillo,2026,9788466381697,publisher_page,104,es,B,access_pass,V2-N4-R04,metadata_and_paraphrase,remote_only,ISBN 9788466381697,https://www.penguinrandomhouse.com/books/826099/la-hora-de-la-estrella--the-hour-of-the-star-by-clarice-lispector/9788466381697/
SRC-0086,,《光明世纪》英文版书目与内容介绍,Explosion in a Cathedral,Alejo Carpentier,,Penguin Classics,2023,9780143133889,publisher_page,336,en,B,access_pass,V2-N4-R04,metadata_and_paraphrase,remote_only,ISBN 9780143133889,https://www.penguinrandomhouse.com/books/599205/explosion-in-a-cathedral-by-alejo-carpentier-translated-by-adrian-nathan-west-foreword-by-alejandro-zambra/9780143133889/
SRC-0087,CAND-R1-SRC-01,Carlos Fuentes,,El Colegio Nacional,,El Colegio Nacional,,,webpage,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,,https://colnal.mx/integrantes/carlos-fuentes/
SRC-0088,CAND-R1-SRC-02,Carlos Fuentes - Detalle del autor,,Berenice Granados / Fundación para las Letras Mexicanas,,Enciclopedia de la Literatura en México,2017,,webpage,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,,https://www.elem.mx/autor/datos/1162
SRC-0089,CAND-R1-SRC-03,La región más transparente - Detalle de la obra,,Fabiola Camacho / Fundación para las Letras Mexicanas,,Enciclopedia de la Literatura en México,,,webpage,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,,https://www.elem.mx/obra/datos/2611
SRC-0090,CAND-R1-SRC-04,La región más transparente,,Carlos Fuentes,,Fondo de Cultura Económica,2006,9789681677886,publisher_page,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,ISBN 9789681677886,https://www.fcede.es/site/es/libros/detalles.aspx?id_libro=5894
SRC-0091,CAND-R1-SRC-05,La muerte de Artemio Cruz - Detalle de la obra,,Fundación para las Letras Mexicanas,,Enciclopedia de la Literatura en México,,,webpage,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,,https://www.elem.mx/obra/datos/195029
SRC-0092,CAND-R1-SRC-06,La muerte de Artemio Cruz,,OCLC member libraries,,WorldCat,1962,,library_catalog,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,OCLC 1482365986,https://search.worldcat.org/title/1035925077
SRC-0093,CAND-R1-SRC-07,La Muerte de Artemio Cruz,,Carlos Fuentes,,Penguin Books,1996,9780140255829,publisher_page,,es,B,access_pass,WEB-CE-B01-R1,metadata_and_summary,remote_only,ISBN 9780140255829,https://www.penguinrandomhouse.com/books/328758/la-muerte-de-artemio-cruz-by-carlos-fuentes/
SRC-0094,CAND-R1-ENT-02-TRANSLATION,《最明净的地区》MARC 记录,La región más transparente,吉林省图书馆,,云南人民出版社,1993.3,7-222-01047-5,library_catalog,,zh,B,access_pass,WEB-CE-B01-R1,metadata_only,remote_only,ISBN 7-222-01047-5,http://opac.jllib.cn/opac/show_format_marc.php?marc_no=56375362523356610064003202655a370138573a
SRC-0095,CAND-R1-ENT-03-TRANSLATION,《阿尔特米奥·克罗斯之死》采购目录记录,La muerte de Artemio Cruz,,亦潜,人民文学出版社,,9787020150168,catalog_pdf,,zh,B,access_pass,WEB-CE-B01-R1,metadata_only,remote_only,ISBN 9787020150168,https://bid.snapshot.qudaobao.com.cn/f5832aa685ad553bd0c8080277dd10a82975e0f6.pdf
SRC-0096,'',Gabriela Mistral – Facts（诺贝尔奖官网英文页）,Gabriela Mistral - Facts,Nobel Prize Outreach,,NobelPrize.org,持续更新（2026-08-18 访问）,,web_page,,en,B,access_pass,WEB-CE-B01,全文公开（生平/作品/获奖理由/获奖信息）,remote_only,,https://www.nobelprize.org/prizes/literature/1945/mistral/facts/
SRC-0097,'',Gabriela Mistral – Bibliography（诺贝尔奖官网书目页）,Gabriela Mistral - Bibliography,Nobel Prize Outreach,,NobelPrize.org,持续更新（2026-08-18 访问）,,web_page,,en,B,access_pass,WEB-CE-B01,全文公开,remote_only,,https://www.nobelprize.org/prizes/literature/1945/mistral/bibliography/
SRC-0098,'',Octavio Paz – Facts,Octavio Paz – Facts,Nobel Prize Outreach,,NobelPrize.org,持续更新,,web 页面,,en,B,access_pass,WEB-CE-B01,公开,remote_only,,https://www.nobelprize.org/prizes/literature/1990/paz/facts/
SRC-0099,'',Octavio Paz – Bibliography,Octavio Paz – Bibliography,Nobel Prize Outreach,,NobelPrize.org,持续更新,,web 页面,,en,B,access_pass,WEB-CE-B01,公开,remote_only,,https://www.nobelprize.org/prizes/literature/1990/paz/bibliography/
SRC-0100,'',About Octavio Paz,About Octavio Paz,Academy of American Poets,,poets.org,持续更新,,web 页面,,en,B,access_pass,WEB-CE-B01,公开,remote_only,,https://poets.org/poet/octavio-paz
SRC-0101,'',内蒙古大学图书馆 OPAC《孤独的迷宫》书目记录,孤独的迷宫,奥克塔维奥·帕斯,赵振江、王秋石等译,北京燕山出版社,2014,978-7-5402-3630-4,图书（精装）,15+379 页,zh,B,access_pass,WEB-CE-B01,公开,remote_only,,http://202.207.7.100:8080/opac/item.php?marc_no=0001053779
SRC-0102,'',豆瓣读书《弓与琴》书目页,弓与琴,奥克塔维奥·帕斯,赵振江 等,北京燕山出版社,2014-10-1,9787540236311,图书（精装）,528 页,zh,D,access_pass,WEB-CE-B01,公开,remote_only,,https://book.douban.com/subject/25946465/
SRC-0103,'',BnF 目录记录：El Libro de arena / Jorge Luis Borges,El Libro de arena,Bibliothèque nationale de France,,BnF,1975（西语版；SRU 快照另见 1997 版 ISBN 8478883223）,,webpage（BnF 目录稳定 ark 页 + SRU 快照）,,es,B,access_pass,WEB-CE-B01,"作者归名 Borges, Jorge Luis (1899-1986)；1975 年西语版目录记录；证明作品存在与作者归名",remote_only,ark:/12148/cb352339603,https://catalogue.bnf.fr/ark:/12148/cb352339603
SRC-0104,'',BnF 目录检索：El informe de Brodie（SRU + 委内瑞拉合订本记录）,El informe de Brodie,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语合订本 1986；法译 1972/1984/2019/2022）,,webpage（catalogue SRU 检索结果 + ark 页）,,es/fr,B,access_pass,WEB-CE-B01,"作者归名 Borges, Jorge Luis (1899-1986)；记录 Ficciones ; El Aleph ; El informe de Brodie（委内瑞拉 1986，ark cb354902694）证明作品存在与归名",remote_only,ark:/12148/cb354902694,https://catalogue.bnf.fr/ark:/12148/cb354902694
SRC-0105,'',BnF 目录记录：El Amor en los tiempos del cólera / Gabriel García Márquez,El Amor en los tiempos del cólera,Bibliothèque nationale de France,,BnF,1985（西语版；ISBN 8402106408）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 García Márquez, Gabriel (1927-2014)；1985 年西语版目录记录（法译各版标 roman）",remote_only,ark:/12148/cb34923644w,https://catalogue.bnf.fr/ark:/12148/cb34923644w
SRC-0106,'',BnF 目录记录：El Otoño del patriarca / Gabriel García Márquez,El Otoño del patriarca,Bibliothèque nationale de France,,BnF,1975（西语版；ISBN 8401301556）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 García Márquez, Gabriel (1927-2014)；1975 年西语版目录记录（法译各版标 roman）",remote_only,ark:/12148/cb352227127,https://catalogue.bnf.fr/ark:/12148/cb352227127
SRC-0107,'',BnF 目录检索：Las armas secretas（SRU 快照）,Las armas secretas,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语版 1970/1978/1988；ISBN 8420421324、8437601193）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Cortázar, Julio (1914-1984)；西语多版目录记录证明作品存在与归名。主源复用 SRC-0066（其记录标题即含 'Las armas secretas, 1959'），本快照作补充",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22Las%20armas%20secretas%22&recordSchema=dublincore&maximumRecords=5
SRC-0108,'',BnF 目录检索：La casa verde（SRU 快照）,La casa verde,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（西语版 4e éd.1967 / 6a ed.1968 / 15a ed.1976 / 2023；ISBN 8432218728）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Vargas Llosa, Mario；西语多版目录记录证明作品存在与归名；'4e éd. 1967' 与 '6a ed. 1968' 支持初版 1966 推断（间接）",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22La%20casa%20verde%22&recordSchema=dublincore&maximumRecords=5
SRC-0109,'',BnF 目录记录：Pantaleón y las visitadoras（Seix Barral 1973）,Pantaleón y las visitadoras,Bibliothèque nationale de France,,BnF,1973（Barcelona : Seix Barral；ISBN 84-322-0252-5）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"目录记录原文：'Pantaleón y las visitadoras [Texte imprimé] / Mario Vargas Llosa / Publication : Barcelona : Seix Barral, 1973 / 309 p. ; 20 cm / Collection : Biblioteca breve ; 352 / ISBN 84-322-0252-5'",remote_only,ark:/12148/cb35234561k,https://catalogue.bnf.fr/ark:/12148/cb35234561k
SRC-0110,'',BnF 目录检索：Cien sonetos de amor（SRU 快照）,Cien sonetos de amor,Bibliothèque nationale de France,,BnF,检索快照 2026-08-18（8a ed. 1992 ISBN 8440047037 等）,,webpage（catalogue SRU 检索结果）,,es,B,access_pass,WEB-CE-B01,"作者归名 Neruda, Pablo；多版目录记录证明作品存在与归名（题名本身即标 sonetos 诗体）",remote_only,,https://catalogue.bnf.fr/api/SRU?version=1.2&operation=searchRetrieve&query=title%20all%20%22Cien%20sonetos%20de%20amor%22&recordSchema=dublincore&maximumRecords=5
SRC-0111,'',BnF 目录记录：Felicidade clandestina，contos（Rio de Janeiro : Sabiá，1971）,Felicidade clandestina,Bibliothèque nationale de France,,BnF,1971（Rio de Janeiro : Sabiá）,,webpage（BnF 目录稳定 ark 页）,,pt,B,access_pass,WEB-CE-B01,目录记录原文：'Felicidade clandestina [Texte imprimé]，contos / Lispector，Clarice (1920-1977) / Publication : Rio de Janeiro : Sabiá，1971'；contos 标篇集体裁,remote_only,ark:/12148/cb35424958x,https://catalogue.bnf.fr/ark:/12148/cb35424958x
SRC-0112,'',BnF 目录记录：El recurso del método : novela / Alejo Carpentier,El recurso del método,Bibliothèque nationale de France,,BnF,1974（西语版；ISBN 8432301469）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 Carpentier, Alejo (1904-1980)；题名即标 ': novela'；1974 年西语版目录记录",remote_only,ark:/12148/cb37515697g,https://catalogue.bnf.fr/ark:/12148/cb37515697g
SRC-0113,'',BnF 目录记录：Concierto barroco / Alejo Carpentier,Concierto barroco,Bibliothèque nationale de France,,BnF,1974（西语版；另一记录 'novela ([2a ed.])' ISBN 8432301620）,,webpage（BnF 目录稳定 ark 页）,,es,B,access_pass,WEB-CE-B01,"作者归名 Carpentier, Alejo (1904-1980)；1974 年西语版目录记录；同名记录标 ': novela'",remote_only,ark:/12148/cb37546280h,https://catalogue.bnf.fr/ark:/12148/cb37546280h
SRC-0114,'',豆瓣书目：《沙之书》上海译文 2015,沙之书,豪·路·博尔赫斯,王永年,上海译文出版社,2015-7,9787532762927,book（豆瓣书目页）,136,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（出版社/译者/年份/ISBN/页数；丛书「博尔赫斯全集」）,remote_only,subject/25796049,https://book.douban.com/subject/25796049/
SRC-0115,'',豆瓣书目：《布罗迪报告》上海译文 2015,布罗迪报告,豪·路·博尔赫斯,王永年,上海译文出版社,2015-7,9787532762910,book（豆瓣书目页）,116,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；简介提及集内篇目《第三者》《小人》（内容线索，不作文学事实依据）,remote_only,subject/25796128,https://book.douban.com/subject/25796128/
SRC-0116,'',豆瓣书目：《霍乱时期的爱情》南海 2022 插画版,霍乱时期的爱情,加西亚·马尔克斯,杨玲,南海出版公司（新经典文化）,2022-5,9787544269087,book（豆瓣书目页）,384,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；页面另现「2000版/1987版」字样（旧版线索）,remote_only,subject/35643308,https://book.douban.com/subject/35643308/
SRC-0117,'',豆瓣书目：《族长的秋天》南海 2021,族长的秋天,加西亚·马尔克斯,轩乐,南海出版公司（新经典文化）,2021-11,9787544286060,book（豆瓣书目页）,272,zh,D,access_pass,WEB-CE-B01,中文版存在与书目；「全部版本(16)」提示多版,remote_only,subject/35498119,https://book.douban.com/subject/35498119/
SRC-0118,'',豆瓣书目：《绿房子》外国文学 1983,绿房子,马里奥·巴尔加斯·略萨,孙家孟/马林春,外国文学出版社,1983-8,（书号 10208-141）,book（豆瓣书目页）,513,zh,D,access_pass,WEB-CE-B01,中文旧版存在与书目（丛书「当代外国文学」）,remote_only,subject/1916280,https://book.douban.com/subject/1916280/
SRC-0119,'',豆瓣书目：《潘达雷昂上尉与劳军女郎》人民文学 2009 及 2021 精装版,潘达雷昂上尉与劳军女郎,马里奥·巴尔加斯·略萨,孙家孟,人民文学出版社（99读书人）,2009-12,9787020077410,book（豆瓣书目页）,232,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（2009 平装 9787020077410；2021 精装《潘达雷昂上尉和劳军女郎》9787020159468，subject/34933189 亦已开页）,remote_only,subject/4140451,https://book.douban.com/subject/4140451/
SRC-0120,'',豆瓣书目：《南方高速》南海 2017（科塔萨尔短篇小说全集2，收录《秘密武器》）,南方高速,胡里奥·科塔萨尔,金灿/林叶青/陶玉平,南海出版公司（新经典文化）,2017-10,9787544290678,book（豆瓣书目页）,440,zh,D,access_pass,WEB-CE-B01,内容简介明确「本卷收录《秘密武器》《克罗诺皮奥和法玛的故事》《万火归一》三部短篇集」（合卷收录证据；豆瓣仅证书目与收录范围）,remote_only,subject/27079479,https://book.douban.com/subject/27079479/
SRC-0121,'',豆瓣书目：《隐秘的幸福》人民文学 2018,隐秘的幸福,克拉丽丝·李斯佩克朵,闵雪飞,人民文学出版社,2018-4-1,9787020128969,book（豆瓣书目页）,162,zh,D,access_pass,WEB-CE-B01,中文版存在与书目（丛书「短经典精选」）,remote_only,subject/30184526,https://book.douban.com/subject/30184526/
SRC-0122,'',豆瓣书目：《聶魯達一百首愛的十四行詩》九歌 1999,聶魯達一百首愛的十四行詩,聶魯達,陈黎/张芬龄,九歌出版社（台北）,1999-6-10,9789575606022,book（豆瓣书目页）,236,zh-TW,D,access_pass,WEB-CE-B01,繁体中文版存在与书目（译者/出版社/年份/ISBN/页数）,remote_only,subject/1818384,https://book.douban.com/subject/1818384/
SRC-0123,'',陈黎个人页：Neruda20poems（译者本人页面，big5）,《聶魯達雙情詩》一百首愛的十四行詩+二十首情詩和一首絕望的歌,陈黎,陈黎/张芬龄,九歌出版社,（合卷出版年未在页内标注）,（未标注）,webpage（译者个人作品页，big5 编码）,,zh-TW,C,access_pass,WEB-CE-B01,译者本人页确认九歌出版《聶魯達雙情詩》（一百首愛的十四行詩+二十首情詩和一首絕望的歌，陳黎·張芬齡譯）；佐证繁体译本存在,remote_only,,http://faculty.ndhu.edu.tw/~chenli/nerudas.htm
SRC-0124,'',"中国作家网转载中华读书报：《""科塔萨尔短篇小说全集""第一辑问世》（2017-05-16）",科塔萨尔短篇小说全集出版计划,丁杨（中华读书报）,（无）,中国作家网,2017,,webpage（新闻/书讯）,,zh,C,access_pass,WEB-CE-B01,报道新经典文化/南海出版公司出版科塔萨尔短篇小说全集计划，明确预告《南方高速》《万火归一》《秘密武器》《八面体》将陆续出版——印证《秘密武器》以合卷形式中译的出版线索,remote_only,,http://www.chinawriter.com.cn/n1/2017/0516/c403994-29277867.html
SRC-0125,'',豆瓣作者页：阿莱霍·卡彭铁尔的作品（中文书目全览）,卡彭铁尔作品列表,阿莱霍·卡彭铁尔,（各书不同）,（各书不同）,（各书不同）,（各书不同）,webpage（豆瓣作者作品页）,,zh,D,access_pass,WEB-CE-B01,列出卡彭铁尔中文书目 19 项（人间王国/时间之战/光明世纪/追击/卡彭铁尔作品集/千柱之城/拉丁美洲短篇小说选等），可见项均不含《方法的资源》《巴洛克协奏曲》——负证据/线索：两部作品未见中译,remote_only,,https://book.douban.com/author/4528595/books
SRC-0126,'',El Acoso / Alejo Carpentier（BnF 目录记录）,El Acoso / Alejo Carpentier,BnF (Bibliothèque nationale de France),,,1956,,,,es,B,access_pass,WEB-CE-B01,metadata_and_paraphrase,remote_only,ark:/12148/cb31909635j,https://catalogue.bnf.fr/ark:/12148/cb31909635j
SRC-0127,'',Guerra del tiempo y otros relatos / Alejo Carpentier（BnF 目录记录）,Guerra del tiempo y otros relatos / Alejo Carpentier,BnF (Bibliothèque nationale de France),,,1998,,,,es,B,access_pass,WEB-CE-B01,metadata_and_paraphrase,remote_only,ark:/12148/cb37550508c,https://catalogue.bnf.fr/ark:/12148/cb37550508c
SRC-0128,,Aura - Detalle de la obra（墨西哥文学百科全书 ELEM / FLM）,Aura - Detalle de la obra,Enciclopedia de la Literatura en México (FLM),,FLM / Conaculta,持续更新（2026-08-19 访问）,,web_page,,es,B,access_pass,WEB-CE-B01-HY3,公开书目与作品说明（首版年份、出版社、体裁、作品简介）,remote_only,,http://www.elem.mx/obra/datos/2387
SRC-0129,,Cultura Genial: Libro Aura de Carlos Fuentes（resumen y análisis）,Libro Aura de Carlos Fuentes: resumen y análisis,"Cultura Genial（Fabián Coelho, Lic. en Letras）",,Cultura Genial,持续更新（2026-08-19 访问）,,web_page（文学赏析）,,es,C,access_pass,WEB-CE-B01-HY3,作品赏析：场景（墨西哥城）、第二人称叙述、人物与情节概要,remote_only,,https://www.culturagenial.com/es/libro-aura-de-carlos-fuentes/
SRC-0130,B02-SRC-0130,Miguel Ángel Asturias – Bibliografía,Miguel Ángel Asturias,Bibliothèque nationale de France,,Bibliothèque nationale de France,2024,,pdf,,es,B,access_pass,WEB-CE-B02,作者生卒年、原文作品题名与首版年份,remote_only,,https://www.bnf.fr/sites/default/files/2024-07/Miguel%20Asturias.pdf
SRC-0132,B02-SRC-0132,Hombres de maíz – Biblioteca de Humanidades,Hombres de maíz,"Universidad de San Carlos de Guatemala, Biblioteca de Humanidades",,Universidad de San Carlos de Guatemala,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B02,Hombres de maíz 书目身份与 1949 年出版年份,remote_only,,https://bibliohumanidades.usac.edu.gt/library/index.php?title=9408
SRC-0133,B02-SRC-0133,Isabel Allende – Biography,Isabel Allende - Biography,Isabel Allende,,isabelallende.com,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B02,作者官方传记入口,remote_only,,https://www.isabelallende.com/en/bio
SRC-0134,B02-SRC-0134,Isabel Allende – Timeline,Isabel Allende - Timeline,Isabel Allende,,isabelallende.com,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B02,出生年份、原文版出版年份与生平时间线,remote_only,,https://www.isabelallende.com/en/timeline
SRC-0135,B02-SRC-0135,Isabel Allende – The House of the Spirits,The House of the Spirits,Isabel Allende,,isabelallende.com,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B02,作品官方书目页；英译首版信息,remote_only,,https://www.isabelallende.com/en/book/house
SRC-0136,B02-SRC-0136,Isabel Allende – Of Love and Shadows,Of Love and Shadows,Isabel Allende,,isabelallende.com,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B02,作品官方书目页；英译首版信息,remote_only,,https://www.isabelallende.com/en/book/love
SRC-0137,B02-SRC-0137,Isabel Allende – Eva Luna,Eva Luna,Isabel Allende,,isabelallende.com,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B02,作品官方书目页；英译首版信息,remote_only,,https://www.isabelallende.com/en/book/evaluna
SRC-0138,B02-SRC-0138,Jorge Amado – Biografia,Jorge Amado – Biografia,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B02,作者身份、生卒年月日、出生地与文学活动,remote_only,,https://www.academia.org.br/academicos/jorge-amado/biografia
SRC-0139,B02-SRC-0139,Jorge Amado – Bibliografia,Jorge Amado – Bibliografia,Academia Brasileira de Letras,,Academia Brasileira de Letras,持续更新（2026-08-20 访问）,,web_page,,pt,B,access_pass,WEB-CE-B02,作品原文题名与出版年份,remote_only,,https://www.academia.org.br/academicos/jorge-amado/bibliografia
SRC-0140,B02-SRC-0140,Capitães da Areia – Companhia das Letras,Capitães da Areia,Companhia das Letras,,Companhia das Letras,持续更新（2026-08-20 访问）,,pdf,,pt,B,access_pass,WEB-CE-B02,出版者书目资料与 1937 年首版信息,remote_only,,https://www.companhiadasletras.com.br/trechos/80129.pdf
SRC-0141,B03-SRC-0141,Juan Carlos Onetti – Biografía,Juan Carlos Onetti. Biografía,Instituto Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,作者出生、逝世、乌拉圭身份与作家职业,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/biografias/atenas_juan_carlos_onetti.htm
SRC-0142,B03-SRC-0142,Juan Carlos Onetti – Bibliografía,Obra de Juan Carlos Onetti,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,三部作品的首版题名与年份,remote_only,,https://cvc.cervantes.es/literatura/escritores/onetti/bibliografia/default.htm
SRC-0143,B03-SRC-0143,Juan Carlos Onetti – Cronología de plenitud,1942-1975: Los años de plenitud,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,La vida breve、Santa María、Los adioses 和 El astillero 的时间线/文学空间说明,remote_only,,https://cvc.cervantes.es/literatura/escritores/onetti/cronologia/plenitud.htm
SRC-0144,B03-SRC-0144,José Donoso (1924-1996),José Donoso,"Biblioteca Nacional de Chile, Memoria Chilena",,Biblioteca Nacional de Chile,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,作者生卒、作家身份、Coronación 与 El lugar sin límites 时间线,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-3477.html
SRC-0145,B03-SRC-0145,Coronación – Memoria Chilena,Coronación,"Biblioteca Nacional de Chile, Memoria Chilena",,Biblioteca Nacional de Chile,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,Coronación 首版 1957,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-94921.html
SRC-0146,B03-SRC-0146,El obsceno pájaro de la noche – Memoria Chilena,El obsceno pájaro de la noche,"Biblioteca Nacional de Chile, Memoria Chilena",,Biblioteca Nacional de Chile,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,作品身份与 1970 年 Seix Barral 首版,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-94930.html
SRC-0147,B03-SRC-0147,El lugar sin límites – Memoria Chilena,El lugar sin límites,"Biblioteca Nacional de Chile, Memoria Chilena",,Biblioteca Nacional de Chile,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,作品身份、写作背景与出版者资料；不扩写情节或文学地位,remote_only,,https://www.memoriachilena.gob.cl/602/w3-article-94929.html
SRC-0148,B03-SRC-0148,24 de junio de 1911: nace Ernesto Sábato,Ernesto Sábato,Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,2021,,web_page,,es,B,access_pass,WEB-CE-B03,作者出生、逝世、职业转向及 El túnel 1948、Sobre héroes y tumbas 1961,remote_only,,https://www.bn.gov.ar/noticias/24-de-junio-de-1911-nace-ernesto-sabato
SRC-0149,B03-SRC-0149,Ernesto Sabato: Obra completa / Narrativa,Obra completa. Narrativa,CONICET / Biblioteca Electrónica de Ciencia y Tecnología,,CONICET,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,三部小说的书目年份：El túnel 1948、Sobre héroes y tumbas 1961、Abaddón 1974,remote_only,,https://bicyt.conicet.gov.ar/fichas/produccion/2371121
SRC-0150,B03-SRC-0150,Ernesto Sabato – Biografía,Ernesto Sabato. Biografía,Instituto Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,作者完整生卒、出生地、职业与三部小说的身份核对,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/biografias/budapest_ernesto_sabato.htm
SRC-0151,B03-SRC-0151,Oriental Republic of Uruguay,Uruguay,GeoNames,,GeoNames,持续更新（2026-08-20 访问）,,web_page,,en,B,access_pass,WEB-CE-B03,乌拉圭国家节点分类与边界来源；不作为文学事实来源,remote_only,,https://www.geonames.org/3439705/uruguay.html
SRC-0152,B03-SRC-0152,Santa María – Juan Carlos Onetti,Santa María,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B03,Santa María 作为 Onetti 作品中的平行/虚构文学空间；不支持现实坐标,remote_only,,https://cvc.cervantes.es/literatura/escritores/onetti/santa_maria/default.htm
SRC-0153,B04-SRC-0153,Adolfo Bioy Casares. Biografía,Adolfo Bioy Casares. Biografía,Instituto Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,作者生卒、出生地、阿根廷作家身份与职业描述,remote_only,,https://www.cervantes.es/bibliotecas_documentacion_espanol/biografias/cairo_adolfo_bioy_casares.htm
SRC-0154,B04-SRC-0154,Adolfo Bioy Casares. Cronología de obras,Cronología de obras,Biblioteca Virtual Miguel de Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,三部小说的书目年份,remote_only,,https://www.cervantesvirtual.com/portales/adolfo_bioy_casares/autor_cronologia/
SRC-0155,B04-SRC-0155,Novelas de Adolfo Bioy Casares,Novelas de Adolfo Bioy Casares,Biblioteca Virtual Miguel de Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,三部小说的原文题名、作者与作品形态,remote_only,,https://www.cervantesvirtual.com/portales/adolfo_bioy_casares/su_obra_novelas/
SRC-0156,B04-SRC-0156,Cárceles. Narraciones del encierro (1878-2025),Cárceles. Narraciones del encierro (1878-2025),Biblioteca Nacional Mariano Moreno,,Biblioteca Nacional Mariano Moreno,2025,,web_page,,es,B,access_pass,WEB-CE-B04,Plan de evasión 1945及其监狱叙事背景,remote_only,,https://www.bn.gov.ar/micrositios/admin_assets/issues/files/0bf5f84a1743cfd560d46326fbf7f3cd.pdf
SRC-0157,B04-SRC-0157,CVC. Augusto Roa Bastos. Biografía,Augusto Roa Bastos. Biografía,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,作者生卒、亚松森出生、巴拉圭作家身份及作品书目,remote_only,,https://cvc.cervantes.es/actcult/roa/biografia.htm
SRC-0158,B04-SRC-0158,Historia y mito en Hijo de hombre,Historia y mito en Hijo de hombre,Centro Virtual Cervantes,,Instituto Cervantes,持续更新（2026-08-20 访问）,,web_page,,es,B,access_pass,WEB-CE-B04,Hijo de hombre 1960及作品身份,remote_only,,https://cvc.cervantes.es/actcult/roa/acerca/acercade05.htm
