card_id,origin_card_id,subject_id,card_type,title_zh,author_label,original_title,country_or_region,language,period_bucket,genre_or_form,input_layer,source_minimum_status,issue_code,content_markdown
V1-CARD-0037,A04-CARD-37,V1-ENT-0115,author,巴勃罗·聂鲁达,巴勃罗·聂鲁达,Pablo Neruda,智利,es,1904-1973,—,B03,meets,AUTHOR-LEVEL-POLITICAL,"### 37. 巴勃罗·聂鲁达
- 对象类型：`author`｜原文名：Pablo Neruda｜国家/地区：智利｜语言：es｜时期：1904-1973｜体裁：—
- 一句话简介：智利诗人（1904-1973），1971 年诺贝尔文学奖得主，曾任外交官与智利共产党参议员。
- 已准入事实素材（3—7 条）：
  1. **birth_year**：1904（batch_retained_candidate｜SRC-0054｜Nobel：Born 12 July 1904；CVC 同）
  2. **death_year**：1973（batch_retained_candidate｜SRC-0054｜Nobel：Died 23 September 1973；CVC 同）
  3. **country_or_region**：智利（batch_retained_candidate｜SRC-0054｜Nobel：Born/Died/Residence 智利）
  4. **original_name**：Neftalí Ricardo Reyes Basoalto（batch_retained_candidate｜SRC-0055｜CVC：原名，1920 年首用笔名 Pablo Neruda、1946 年正式采用）
  5. **one_sentence_summary**：智利诗人，1971 年诺贝尔文学奖得主，曾任外交官与智利共产党参议员（batch_retained_candidate｜SRC-0054｜Nobel facts 综合）
  6. **award**：诺贝尔文学奖（1971）（batch_retained_candidate｜SRC-0054｜NobelPrize.org）
  7. **research_note**：获奖理由：以元素性力量的诗使一个大陆的命运与梦想复活（batch_retained_candidate｜SRC-0054｜NobelPrize.org 原文）
- 可靠来源（正式 SRC）：SRC-0054、SRC-0055、SRC-0060
- 研究说明 / hold / gap（与事实分栏）：
  - 作者级说明：『聂鲁达：诗歌与政治』为作者级主题（A01-PP-0002，SRC-0060），不得下推到具体作品。
  - 单来源解释关系 hold（A03 复核维持）：RG-B03-0017 聂鲁达↔现代主义、RG-B03-0018↔先锋派。
  - [not_work_level] author_level_political_note：『聂鲁达：诗歌与政治』为作者级主题；不得下推到具体作品（SRC-0060｜A03 维持作者级×1，不下推作品）
"
V1-CARD-0038,A04-CARD-38,V1-ENT-0119,collection,《二十首情诗和一支绝望的歌》,巴勃罗·聂鲁达,Veinte poemas de amor y una canción desesperada,智利,es,1924,诗集,B03,meets,NONE,"### 38. 《二十首情诗和一支绝望的歌》
- 对象类型：`collection`｜原文名：Veinte poemas de amor y una canción desesperada｜国家/地区：智利｜语言：es｜时期：1924｜体裁：诗集
- 一句话简介：诗集（1924）：聂鲁达早期情诗集，使其进入国际视野。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1924（batch_retained_candidate｜SRC-0055｜CVC：1923 年首部诗集后次年出版）
  2. **one_sentence_summary**：聂鲁达早期情诗集；比较研究以“爱情体验”的形成切入（与 Nizar Qabbani《一百封情书》对比）（batch_retained_candidate｜SRC-0049）
  3. **genre_or_form**：诗集（batch_retained_candidate｜SRC-0049｜Kadhim：“poemario”）
  4. **research_note**：CVC：该诗集使其进入国际视野，获得近乎鲁文·达里奥的名声（batch_retained_candidate｜SRC-0055｜R1：Araya 信息拆至 FCT-0059（REVIEW §3.3））
  5. **research_note**：Araya 论文（Persée 1982, Bulletin Hispanique）载该诗集创作过程中曾有两个先前标题（batch_retained_candidate｜SRC-0053｜R1：新增独立事实，仅由 SRC-0010 支持（REVIEW §3.3））
  6. **entity_layer**：collection（batch_retained_candidate｜SRC-0049｜Kadhim：“los dos poemarios”）
- 可靠来源（正式 SRC）：SRC-0049、SRC-0053、SRC-0055
- 研究说明 / hold / gap（与事实分栏）：
  - 单来源解释关系 hold（A03 复核维持）：RG-B03-0022《二十首情诗和一支绝望的歌》↔爱情体验。
"
V1-CARD-0039,A04-CARD-39,V1-ENT-0120,collection,《大地上的居所》,巴勃罗·聂鲁达,Residencia en la tierra,智利,es,1925-1931,诗集,B03,meets,POLITICAL-GAP,"### 39. 《大地上的居所》
- 对象类型：`collection`｜原文名：Residencia en la tierra｜国家/地区：智利｜语言：es｜时期：1925-1931｜体裁：诗集
- 一句话简介：诗集：CVC 书目列 Residencia en la tierra 1925-1931（1933 首版）与独立题名 Tercera residencia, 1935-1945。
- 已准入事实素材（3—7 条）：
  1. **genre_or_form**：诗集（batch_retained_candidate｜SRC-0050｜Atenea 专论该诗集）
  2. **research_note**：Concha 1972 年《Atenea》专论解读该诗集；分卷构成与各卷出版年来源未直接列明，待补（ISSUES）（batch_retained_candidate｜SRC-0050）
  3. **bibliographic_scope_note**：Residencia en la tierra 1925-1931；Tercera residencia, 1935-1945（candidate_for_staging_review｜SRC-0070｜只记录 CVC 明示题名，不推断完整分卷结构）
  4. **entity_layer**：collection（batch_retained_candidate｜SRC-0050｜诗集）
- 可靠来源（正式 SRC）：SRC-0050、SRC-0070
- 研究说明 / hold / gap（与事实分栏）：
  - 分卷说明：仅记录 CVC 书目页明确列出的题名（A03-FCT-0021，SRC-0070），不推断完整分卷结构。政治主题 gap：作品级“社会与政治”无合格开放来源（A01-PP-0005）。
  - [gap] political_theme_gap：社会与政治（作品级）——缺口：无合格开放来源（A03 维持 gap；RCLL 经 JSTOR 付费、RCL 经 SciELO 拦截）
"
V1-CARD-0040,A04-CARD-40,V1-ENT-0121,collection,《漫歌》,巴勃罗·聂鲁达,Canto general,智利,es,1950,史诗诗集,B03,meets,POLITICAL-HOLD,"### 40. 《漫歌》
- 对象类型：`collection`｜原文名：Canto general｜国家/地区：智利｜语言：es｜时期：1950｜体裁：史诗诗集
- 一句话简介：史诗诗集（1950）：关于整个南美大陆的美洲史诗。
- 已准入事实素材（3—7 条）：
  1. **first_publication_year**：1950（batch_retained_candidate｜SRC-0052｜Persée：1950 年秋墨西哥 Océano 出版）
  2. **one_sentence_summary**：关于整个南美大陆的美洲史诗，从美洲最早的世界的浑朴宇宙起源开始（CVC/Nobel）（batch_retained_candidate｜SRC-0055｜CVC：la epopeya que comienza con la telúrica cosmogonía）
  3. **genre_or_form**：史诗诗集（batch_retained_candidate｜SRC-0054｜Nobel：“an epic poem about the whole South American continent”；CVC：“la epopeya”）
  4. **research_note**：Persée：1950 年 Océano 版由 Diego Rivera 与 David A. Siqueiros 绘制插图（batch_retained_candidate｜SRC-0052）
  5. **entity_layer**：collection（batch_retained_candidate｜SRC-0052｜诗集）
- 可靠来源（正式 SRC）：SRC-0052、SRC-0054、SRC-0055、SRC-0059
- 研究说明 / hold / gap（与事实分栏）：
  - 政治主题 hold：政治承诺与美洲历史关注（作品级，单来源 SRC-0059，A01-PP-0001）；A02 未顺带取得第二独立来源，维持 hold。
  - [hold] political_theme_hold：政治承诺与美洲历史关注（作品级，单来源 SRC-0059）（SRC-0059｜A03 维持 hold；A02 未顺带取得第二独立来源）
"
V1-CARD-0041,WEB-CE-B01-R1-CARD-01,V1-ENT-0145,author,卡洛斯·富恩特斯,卡洛斯·富恩特斯,Carlos Fuentes,墨西哥,es,1928-2012,—,WEB-CE-B01-R1,meets,NONE,### 卡洛斯·富恩特斯\n\n墨西哥小说家、短篇小说家、散文家与剧作家，是拉丁美洲文学爆炸的重要作者。生于 1928 年 11 月 11 日，卒于 2012 年 5 月 15 日。\n\n本卡仅使用独立审核通过的人物事实；不生成出生地或文学运动关系。
V1-CARD-0042,WEB-CE-B01-R1-CARD-02,V1-ENT-0146,work,《最明净的地区》,卡洛斯·富恩特斯,La región más transparente,墨西哥,es,1958,长篇小说,WEB-CE-B01-R1,meets,NONE,### 《最明净的地区》\n\n1958 年首版的长篇小说。作品以多重人物声音与社会群像构成一幅不断移动的墨西哥城图景，在城市日常中追问革命后的社会与身份。\n\n中文书目：徐少军、王小芳译，云南人民出版社，1993.3，ISBN 7-222-01047-5（吉林省图书馆 MARC 核验）。
V1-CARD-0043,WEB-CE-B01-R1-CARD-03,V1-ENT-0147,work,《阿尔特米奥·克罗斯之死》,卡洛斯·富恩特斯,La muerte de Artemio Cruz,墨西哥,es,1962,长篇小说,WEB-CE-B01-R1,meets,TRANSLATION-YEAR-HOLD,### 《阿尔特米奥·克罗斯之死》\n\n1962 年首版的长篇小说。权势人物阿尔特米奥·克罗斯临终回望自己从革命参与者走向财富与腐败的一生；叙事交替使用三种人称，并在过去、现在与未来之间切换。\n\n中文书目：亦潜译，人民文学出版社，ISBN 9787020150168。采购目录未直接显示出版年份，该字段保持 HOLD。
V1-CARD-0044,,V1-ENT-0148,author,加夫列拉·米斯特拉尔,,Gabriela Mistral,智利,,1889–1957,,WEB-CE-B01,meets,NONE,"### 加夫列拉·米斯特拉尔
- 对象类型：`author`｜原文名：Gabriela Mistral｜国家/地区：—｜语言：—｜时期：—｜体裁：—
- 已准入事实素材：
1. **birth_year**：1889（batch_retained_candidate｜SRC-0126）
2. **death_year**：1957（batch_retained_candidate｜SRC-0126）
3. **country_or_region**：智利（batch_retained_candidate｜SRC-0126）
4. **language**：es（batch_retained_candidate｜SRC-0126）
5. **original_name**：Lucila Godoy Alcayaga（batch_retained_candidate｜SRC-0126）
6. **personal_note**：本名 Lucila Godoy Alcayaga；笔名 Gabriela Mistral 取自她喜爱的两位诗人 Gabriele D'Annunzio 与 Frédéric Mistral（batch_retained_candidate｜SRC-0126）
7. **one_sentence_summary**：智利诗人，1945 年诺贝尔文学奖得主，南美洲（拉丁美洲）首位诺贝尔文学奖得主；出身教师，曾任智利驻多国领事（batch_retained_candidate｜SRC-0126）
8. **career_note**：15 岁起在故乡任教；后在拉丁美洲多国教育系统任职、参与多个委员会，并担任智利驻多个国家的领事（batch_retained_candidate｜SRC-0126）
9. **award**：诺贝尔文学奖（1945）（batch_retained_candidate｜SRC-0126）
10. **research_note**：获奖理由：因其抒情诗以强烈情感为灵感，使她的名字成为整个拉丁美洲世界理想主义渴望的象征（batch_retained_candidate｜SRC-0096）
11. **entity_layer**：author（batch_retained_candidate｜SRC-0126）
12. **birth_place**：比库尼亚（Vicuña）（candidate_for_staging_review｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126;SRC-0096
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0045,,V1-ENT-0149,collection,《绝望集》,加夫列拉·米斯特拉尔,Desolación,,,1922,诗集（poesía）,WEB-CE-B01,meets,NONE,"### 《绝望集》
- 对象类型：`collection`｜原文名：Desolación｜国家/地区：—｜语言：—｜时期：1922｜体裁：诗集（poesía）
- 已准入事实素材：
1. **first_publication_year**：1922（batch_retained_candidate｜SRC-0127）
2. **genre_or_form**：诗集（poesía）（batch_retained_candidate｜SRC-0127）
3. **bibliographic_note**：首版：New York : Instituto de las Españas, 1922（诺贝尔官网书目）；中文合集/诗选收录范围待核验（batch_retained_candidate｜SRC-0127）
- 可靠来源（正式 SRC）：SRC-0127
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0046,,V1-ENT-0150,collection,《柔情集》,加夫列拉·米斯特拉尔,Ternura,,,1924,诗集（儿童摇篮曲与歌谣）,WEB-CE-B01,meets,NONE,"### 《柔情集》
- 对象类型：`collection`｜原文名：Ternura｜国家/地区：—｜语言：—｜时期：1924｜体裁：诗集（儿童摇篮曲与歌谣）
- 已准入事实素材：
1. **first_publication_year**：1924（batch_retained_candidate｜SRC-0127）
2. **genre_or_form**：诗集（儿童摇篮曲与歌谣）（batch_retained_candidate｜SRC-0126）
3. **bibliographic_note**：首版：Madrid : Saturnino Calleja, 1924（Ternura: canciones de niños）；中文《柔情》/诗选收录范围待核验（batch_retained_candidate｜SRC-0127）
4. **one_sentence_summary**：以摇篮曲和儿童歌谣为主体的诗集（Nobel Facts 页：""contains lullabies and rhymes for children""）（batch_retained_candidate｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126;SRC-0127
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0047,,V1-ENT-0151,collection,《塔拉集》,加夫列拉·米斯特拉尔,Tala,,,1938,诗集（poesía）,WEB-CE-B01,meets,NONE,"### 《塔拉集》
- 对象类型：`collection`｜原文名：Tala｜国家/地区：—｜语言：—｜时期：1938｜体裁：诗集（poesía）
- 已准入事实素材：
1. **first_publication_year**：1938（batch_retained_candidate｜SRC-0127）
2. **genre_or_form**：诗集（poesía）（batch_retained_candidate｜SRC-0127）
3. **bibliographic_note**：首版：Buenos Aires : Sur, 1938（诺贝尔官网书目）；中文收录待核验（batch_retained_candidate｜SRC-0127）
4. **one_sentence_summary**：采用不寻常意象与自由诗的诗集（Nobel Facts 页：""employs unusual imagery and free verse""）（batch_retained_candidate｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126;SRC-0127
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0048,,V1-ENT-0059,author,奥克塔维奥·帕斯,,Octavio Paz,墨西哥,,1914–1998,,WEB-CE-B01,meets,NONE,"### 奥克塔维奥·帕斯
- 对象类型：`author`｜原文名：Octavio Paz｜国家/地区：—｜语言：—｜时期：—｜体裁：—
- 已准入事实素材：
1. **birth_year**：1914（candidate_for_staging_review｜SRC-0128）
2. **death_year**：1998（candidate_for_staging_review｜SRC-0128）
3. **country_or_region**：墨西哥（candidate_for_staging_review｜SRC-0128）
4. **language**：es（candidate_for_staging_review｜SRC-0128）
5. **birth_place**：墨西哥城（Ciudad de México）（candidate_for_staging_review｜SRC-0128）
6. **award**：诺贝尔文学奖（1990）（candidate_for_staging_review｜SRC-0128）
7. **one_sentence_summary**：墨西哥诗人、散文家与外交官，1990 年诺贝尔文学奖得主，生于墨西哥城，以《孤独的迷宫》等分析墨西哥历史与文化的随笔闻名（candidate_for_staging_review｜SRC-0128）
8. **career_note**：诗人、散文家、记者与翻译；1946 年起任外交官约 20 年，1962 年任墨西哥驻印度大使，1968 年为抗议墨西哥城政府镇压学生示威而辞职；创办《El hijo pródigo》《Vuelta》等文学杂志；受马克思主义、超现实主义、存在主义、佛教与印度教思想影响（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0049,,V1-ENT-0154,work,《孤独的迷宫》,奥克塔维奥·帕斯,El laberinto de la soledad,,,1950,散文/随笔集（essays）,WEB-CE-B01,meets,NONE,"### 《孤独的迷宫》
- 对象类型：`work`｜原文名：El laberinto de la soledad｜国家/地区：—｜语言：—｜时期：1950｜体裁：散文/随笔集（essays）
- 已准入事实素材：
1. **entity_layer**：work（candidate_for_staging_review｜SRC-0128）
2. **first_publication_year**：1950（candidate_for_staging_review｜SRC-0128）
3. **genre_or_form**：散文/随笔集（essays）（candidate_for_staging_review｜SRC-0128）
4. **one_sentence_summary**：帕斯分析墨西哥历史与文化的随笔集（据 Nobel Facts 与 poets.org 释义）（candidate_for_staging_review｜SRC-0128）
5. **bibliographic_note**：诺贝尔书目页未列西语原版；英译 The Labyrinth of Solitude（tr. Lysander Kemp）Penguin 1985；poets.org 标初版 FCE 1950（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128;SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0050,,V1-ENT-0155,work,《弓与琴》,奥克塔维奥·帕斯,El arco y la lira,,,1956,诗论/散文集（essays）,WEB-CE-B01,meets,NONE,"### 《弓与琴》
- 对象类型：`work`｜原文名：El arco y la lira｜国家/地区：—｜语言：—｜时期：1956｜体裁：诗论/散文集（essays）
- 已准入事实素材：
1. **entity_layer**：work（candidate_for_staging_review｜SRC-0129）
2. **first_publication_year**：1956（candidate_for_staging_review｜SRC-0129）
3. **genre_or_form**：诗论/散文集（essays）（candidate_for_staging_review｜SRC-0129）
4. **one_sentence_summary**：帕斯诗论代表作，论诗、诗性启示与诗和历史（据诺贝尔书目页英译本副题 ""the Poem, the Poetic Revelation, Poetry and History"" 释义）（candidate_for_staging_review｜SRC-0128）
5. **bibliographic_note**：英译本 The Bow and the Lyre（tr. Ruth L.C. Simms）Univ. of Texas Press 1973（诺贝尔书目页）（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128;SRC-0129
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0051,,V1-ENT-0156,work,《太阳石》,奥克塔维奥·帕斯,Piedra de sol,,,1957,长诗（long poem）,WEB-CE-B01,meets,NONE,"### 《太阳石》
- 对象类型：`work`｜原文名：Piedra de sol｜国家/地区：—｜语言：—｜时期：1957｜体裁：长诗（long poem）
- 已准入事实素材：
1. **entity_layer**：work（candidate_for_staging_review｜SRC-0128）
2. **first_publication_year**：1957（candidate_for_staging_review｜SRC-0128）
3. **genre_or_form**：长诗（long poem）（candidate_for_staging_review｜SRC-0129）
4. **one_sentence_summary**：帕斯 1957 年长诗，结构借自阿兹特克历法（据 poets.org 释义）（candidate_for_staging_review｜SRC-0129）
5. **bibliographic_note**：初版墨西哥 Tezontle 1957；后收入 La estación violenta（FCE 1958）；英译见 The Collected Poems 1957-1987（1987）（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128;SRC-0129
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0052,,V1-ENT-0158,work,《霍乱时期的爱情》,加西亚·马尔克斯,El amor en los tiempos del cólera,,,1985,长篇小说,WEB-CE-B01,meets,NONE,"### 《霍乱时期的爱情》
- 对象类型：`work`｜原文名：El amor en los tiempos del cólera｜国家/地区：—｜语言：—｜时期：1985｜体裁：长篇小说
- 已准入事实素材：
1. **first_publication_year**：1985（candidate_for_staging_review｜SRC-0129）
2. **genre_or_form**：长篇小说（candidate_for_staging_review｜SRC-0129）
3. **bibliographic_note**：BnF 目录收录 El Amor en los tiempos del cólera 1985 年西语版（ark:/12148/cb34923644w，ISBN 8402106408），作者归名 García Márquez, Gabriel (1927-2014)（candidate_for_staging_review｜SRC-0129）
- 可靠来源（正式 SRC）：SRC-0129
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0053,,V1-ENT-0159,work,《族长的秋天》,加西亚·马尔克斯,El otoño del patriarca,,,1975,长篇小说,WEB-CE-B01,meets,NONE,"### 《族长的秋天》
- 对象类型：`work`｜原文名：El otoño del patriarca｜国家/地区：—｜语言：—｜时期：1975｜体裁：长篇小说
- 已准入事实素材：
1. **first_publication_year**：1975（candidate_for_staging_review｜SRC-0126）
2. **genre_or_form**：长篇小说（candidate_for_staging_review｜SRC-0126）
3. **bibliographic_note**：BnF 目录收录 El Otoño del patriarca 1975 年西语版（ark:/12148/cb352227127，ISBN 8401301556），作者归名 García Márquez, Gabriel (1927-2014)（candidate_for_staging_review｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0054,,V1-ENT-0160,work,《绿房子》,马里奥·巴尔加斯·略萨,La casa verde,,,,,WEB-CE-B01,meets,NONE,"### 《绿房子》
- 对象类型：`work`｜原文名：La casa verde｜国家/地区：—｜语言：—｜时期：—｜体裁：—
- 已准入事实素材：
1. **bibliographic_note**：BnF 目录收录 La casa verde 西语多版（4e éd.1967 / 6a ed.1968 / 15a ed.1976 / 2023；ISBN 8432218728），作者归名 Vargas Llosa, Mario（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0055,,V1-ENT-0161,work,《潘达雷昂上尉与劳军女郎》,马里奥·巴尔加斯·略萨,Pantaleón y las visitadoras,,,1973,,WEB-CE-B01,meets,NONE,"### 《潘达雷昂上尉与劳军女郎》
- 对象类型：`work`｜原文名：Pantaleón y las visitadoras｜国家/地区：—｜语言：—｜时期：1973｜体裁：—
- 已准入事实素材：
1. **first_publication_year**：1973（candidate_for_staging_review｜SRC-0128）
2. **bibliographic_note**：BnF 目录记录：Pantaleón y las visitadoras / Mario Vargas Llosa，Barcelona : Seix Barral, 1973，309 p.，Biblioteca breve ; 352，ISBN 84-322-0252-5（ark:/12148/cb35234561k）（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0056,,V1-ENT-0162,collection,《沙之书》,豪尔赫·路易斯·博尔赫斯,El libro de arena,,,1975,短篇集,WEB-CE-B01,meets,NONE,"### 《沙之书》
- 对象类型：`collection`｜原文名：El libro de arena｜国家/地区：—｜语言：—｜时期：1975｜体裁：短篇集
- 已准入事实素材：
1. **first_publication_year**：1975（candidate_for_staging_review｜SRC-0128）
2. **genre_or_form**：短篇集（candidate_for_staging_review｜SRC-0128）
3. **bibliographic_note**：BnF 目录收录 El Libro de arena 1975 年西语版（ark:/12148/cb352339603），作者归名 Borges, Jorge Luis (1899-1986)（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0057,,V1-ENT-0163,collection,《布罗迪报告》,豪尔赫·路易斯·博尔赫斯,El informe de Brodie,,,,短篇集,WEB-CE-B01,meets,NONE,"### 《布罗迪报告》
- 对象类型：`collection`｜原文名：El informe de Brodie｜国家/地区：—｜语言：—｜时期：—｜体裁：短篇集
- 已准入事实素材：
1. **genre_or_form**：短篇集（candidate_for_staging_review｜SRC-0128）
2. **bibliographic_note**：BnF 目录收录 El informe de Brodie 相关记录（含西语合订本 Ficciones ; El Aleph ; El informe de Brodie，委内瑞拉 1986，ark:/12148/cb354902694），作者归名 Borges, Jorge Luis (1899-1986)（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0058,,V1-ENT-0164,collection,《秘密武器》,胡利奥·科塔萨尔,Las armas secretas,,,1959,短篇集,WEB-CE-B01,meets,NONE,"### 《秘密武器》
- 对象类型：`collection`｜原文名：Las armas secretas｜国家/地区：—｜语言：—｜时期：1959｜体裁：短篇集
- 已准入事实素材：
1. **first_publication_year**：1959（candidate_for_staging_review｜SRC-0066）
2. **genre_or_form**：短篇集（candidate_for_staging_review｜SRC-0127）
3. **bibliographic_note**：主源复用 SRC-0066（BnF 记录 Relatos : Bestiario, 1951, Las armas secretas, 1959, ...，ark:/12148/cb352151483）；补充：本轮 BnF SRU 快照另见西语版 1970/1978/1988（ISBN 8420421324、8437601193），作者归名 Cortázar, Julio (1914-1984)（candidate_for_staging_review｜SRC-0127）
- 可靠来源（正式 SRC）：SRC-0066;SRC-0127
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0059,,V1-ENT-0165,collection,《一百首爱情十四行诗》,巴勃罗·聂鲁达,Cien sonetos de amor,,,,十四行诗集,WEB-CE-B01,meets,NONE,"### 《一百首爱情十四行诗》
- 对象类型：`collection`｜原文名：Cien sonetos de amor｜国家/地区：—｜语言：—｜时期：—｜体裁：十四行诗集
- 已准入事实素材：
1. **genre_or_form**：十四行诗集（candidate_for_staging_review｜SRC-0129）
2. **bibliographic_note**：BnF 目录收录 Cien sonetos de amor 多版（含 8a ed. 1992，ISBN 8440047037，ark:/12148/cb37376218c），作者归名 Neruda, Pablo（candidate_for_staging_review｜SRC-0129）
- 可靠来源（正式 SRC）：SRC-0129
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0060,,V1-ENT-0166,collection,《隐秘的幸福》,克拉丽丝·李斯佩克朵,Felicidade clandestina,,,1971,短篇集,WEB-CE-B01,meets,NONE,"### 《隐秘的幸福》
- 对象类型：`collection`｜原文名：Felicidade clandestina｜国家/地区：—｜语言：—｜时期：1971｜体裁：短篇集
- 已准入事实素材：
1. **first_publication_year**：1971（candidate_for_staging_review｜SRC-0126）
2. **genre_or_form**：短篇集（candidate_for_staging_review｜SRC-0126）
3. **bibliographic_note**：BnF 目录记录：Felicidade clandestina, contos / Lispector, Clarice (1920-1977)，Rio de Janeiro : Sabiá, 1971（ark:/12148/cb35424958x）（candidate_for_staging_review｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0061,,V1-ENT-0167,collection,《时间之战》,阿莱霍·卡彭铁尔,Guerra del tiempo,,,,短篇小说集,WEB-CE-B01,meets,NONE,"### 《时间之战》
- 对象类型：`collection`｜原文名：Guerra del tiempo｜国家/地区：—｜语言：—｜时期：—｜体裁：短篇小说集
- 已准入事实素材：
1. **entity_layer**：collection（candidate_for_staging_review｜SRC-0127）
2. **bibliographic_note**：BnF 目录收录 Guerra del tiempo y otros relatos（1982 版 ark:/12148/cb347971092、1998 版 ark:/12148/cb37550508c）,作者归名 Carpentier, Alejo (1904-1980)（candidate_for_staging_review｜SRC-0127）
3. **genre_or_form**：短篇小说集（candidate_for_staging_review｜SRC-0127）
- 可靠来源（正式 SRC）：SRC-0127
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0062,,V1-ENT-0168,work,《追击》,阿莱霍·卡彭铁尔,El acoso,,,1956,,WEB-CE-B01,meets,NONE,"### 《追击》
- 对象类型：`work`｜原文名：El acoso｜国家/地区：—｜语言：—｜时期：1956｜体裁：—
- 已准入事实素材：
1. **entity_layer**：work（candidate_for_staging_review｜SRC-0126）
2. **first_publication_year**：1956（candidate_for_staging_review｜SRC-0126）
- 可靠来源（正式 SRC）：SRC-0126
- 研究说明 / hold / gap：见 WEB-CE-B01 变更集 ISSUES 与 REVIEW 记录"
V1-CARD-0063,,V1-ENT-0169,work,《奥拉》,卡洛斯·富恩特斯,Aura,,,1962,中篇小说 / novela corta,WEB-CE-B01-HY3,meets,NONE,"### 《奥拉》
- 对象类型：`work`｜原文名：Aura｜国家/地区：墨西哥｜语言：es｜时期：—｜体裁：novela (novella)
- 已准入事实素材：
1. **first_publication_year**：1962（candidate_for_staging_review｜SRC-0128）
2. **genre_or_form**：novela（novela corta / novella）（candidate_for_staging_review｜SRC-0128）
3. **bibliographic_note**：首版 México, D.F. : Ediciones Era (colección Alacena), 1962；英语译本 Aura, tr. Lysander Kemp (Farrar, Straus and Giroux)（candidate_for_staging_review｜SRC-0128；SRC-0128）
4. **one_sentence_summary**：青年历史学家费利佩·莫内罗受雇为寡居的将军遗孀孔苏埃洛整理回忆录，住进其终年昏暗的宅邸，邂逅酷似年轻孔苏埃洛的少女奥拉（candidate_for_staging_review｜SRC-0129）
5. **setting_place**：墨西哥城（Ciudad de México）（candidate_for_staging_review｜SRC-0129）
6. **narrative_feature**：全书以第二人称单数（tú）叙述，叙述者直接对费利佩说话（candidate_for_staging_review｜SRC-0129）
7. **key_character**：费利佩·莫内罗（Felipe Montero）：受雇的青年历史学家，故事主人公（candidate_for_staging_review｜SRC-0129）
8. **entity_layer**：work（candidate_for_staging_review｜SRC-0128）
- 可靠来源（正式 SRC）：SRC-0128；SRC-0128；SRC-0129
- 研究说明 / hold / gap：见 WEB-CE-B01-HY3 变更集与 REVIEW 记录"
